trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
547,False,"{'a': 0.97, 'e': 5.8094984963621454e-08}",20,13,11.86987504726351,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.97, 'e': 5.6352135414712804e-08}",30,16,29.116440920079025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.97, 'e': 5.466157135227142e-08}",35,15,36.058216084542224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.97, 'e': 5.3021724211703274e-08}",25,7,32.84045484620842,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.97, 'e': 5.143107248535218e-08}",20,11,16.241929077945358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.97, 'e': 4.988814031079161e-08}",35,22,21.90133317989624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.97, 'e': 4.839149610146786e-08}",25,15,18.613383149837702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.97, 'e': 4.693975121842382e-08}",20,14,11.02687150942973,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.97, 'e': 4.553155868187111e-08}",20,13,12.178689732214984,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.97, 'e': 4.416561192141497e-08}",20,9,18.166030452318854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.97, 'e': 4.2840643563772525e-08}",20,8,22.52495467920701,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.97, 'e': 4.1555424256859347e-08}",20,6,24.07237992580038,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.97, 'e': 4.0308761529153566e-08}",20,11,17.918678906204182,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.97, 'e': 3.909949868327896e-08}",25,7,31.04193472376407,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.97, 'e': 3.7926513722780585e-08}",20,5,4.2804115475789075,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
562,False,"{'a': 0.97, 'e': 3.6788718311097165e-08}",25,17,10.94045048476716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.97, 'e': 3.5685056761764254e-08}",25,11,26.187360758926754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.97, 'e': 3.461450505891132e-08}",20,10,17.16718136037763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.97, 'e': 3.3576069907143985e-08}",25,14,15.495051099292535,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.97, 'e': 3.256878780992966e-08}",20,16,7.7518892368833665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.97, 'e': 3.159172417563177e-08}",20,0,27.01103613356812,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
568,False,"{'a': 0.97, 'e': 3.0643972450362816e-08}",20,0,27.70546744325478,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
569,False,"{'a': 0.97, 'e': 2.9724653276851933e-08}",30,21,-26.219157189512977,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
570,False,"{'a': 0.97, 'e': 2.8832913678546374e-08}",25,13,17.476424820878563,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.97, 'e': 2.7967926268189983e-08}",20,0,30.51907656370465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
572,False,"{'a': 0.97, 'e': 2.712888848014428e-08}",20,10,18.4568607128684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.97, 'e': 2.6315021825739953e-08}",30,16,24.691017695213368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.97, 'e': 2.5525571170967753e-08}",25,15,16.870889978272004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.97, 'e': 2.475980403583872e-08}",25,18,14.069757438652545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.97, 'e': 2.4017009914763557e-08}",35,23,21.509826656765973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.97, 'e': 2.329649961732065e-08}",25,8,27.98088498947474,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.97, 'e': 2.259760462880103e-08}",25,11,23.784632233705615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.97, 'e': 2.1919676489937e-08}",25,6,30.5215221454042,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.97, 'e': 2.1262086195238887e-08}",30,20,19.727946435109693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.97, 'e': 2.0624223609381722e-08}",25,5,37.56385564766437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.97, 'e': 2.000549690110027e-08}",30,8,43.05247213028185,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.97, 'e': 1.940533199406726e-08}",30,8,35.507069465169224,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.97, 'e': 1.8823172034245242e-08}",25,9,27.818372649126914,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.97, 'e': 1.8258476873217882e-08}",30,23,17.149383331640987,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.97, 'e': 1.7710722567021348e-08}",20,13,13.354345186644796,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.97, 'e': 1.7179400890010707e-08}",20,0,29.560823420376323,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.97, 'e': 1.6664018863310385e-08}",20,13,9.3188305166823,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.97, 'e': 1.6164098297411072e-08}",20,0,31.888548962660163,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
590,False,"{'a': 0.97, 'e': 1.567917534848874e-08}",20,6,26.900301458280424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.97, 'e': 1.5208800088034076e-08}",25,16,19.181386048248495,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.97, 'e': 1.4752536085393055e-08}",20,14,11.283587653739318,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.97, 'e': 1.4309960002831263e-08}",20,14,10.47150653391836,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.97, 'e': 1.3880661202746324e-08}",35,25,20.240066757707456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.97, 'e': 1.3464241366663935e-08}",20,0,31.17946700135667,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
596,False,"{'a': 0.97, 'e': 1.3060314125664016e-08}",20,5,22.44345320742988,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.97, 'e': 1.2668504701894095e-08}",20,14,12.99231875666484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.97, 'e': 1.2288449560837271e-08}",20,9,19.299171980570005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.97, 'e': 1.1919796074012154e-08}",35,20,32.55454342942722,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.97, 'e': 1.1562202191791789e-08}",20,8,24.22408657858645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.97, 'e': 1.1215336126038034e-08}",30,8,42.46818401045393,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.97, 'e': 1.0878876042256893e-08}",20,3,-14.134073990280182,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
603,False,"{'a': 0.97, 'e': 1.0552509760989186e-08}",20,8,18.633982742965742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.97, 'e': 1.023593446815951e-08}",20,10,19.320171151774986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.97, 'e': 9.928856434114725e-09}",25,14,17.83350033350358,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.97, 'e': 9.630990741091283e-09}",20,13,14.965637975014474,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.97, 'e': 9.342061018858543e-09}",20,10,19.379552505090533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.97, 'e': 9.061799188292788e-09}",20,10,18.23429882449249,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.97, 'e': 8.789945212644004e-09}",25,3,35.12423914884258,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.97, 'e': 8.526246856264684e-09}",25,13,18.632087988227358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.97, 'e': 8.270459450576742e-09}",25,7,29.928762292660785,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.97, 'e': 8.02234566705944e-09}",25,11,21.340360920522688,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.97, 'e': 7.781675297047657e-09}",25,18,5.838525706687674,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.97, 'e': 7.548225038136227e-09}",30,22,14.669267475067816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.97, 'e': 7.32177828699214e-09}",25,3,32.94976223098205,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.97, 'e': 7.1021249383823755e-09}",25,17,14.575117075768702,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.97, 'e': 6.889061190230904e-09}",20,12,12.37694750425203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.97, 'e': 6.6823893545239764e-09}",20,9,19.021900812766855,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.97, 'e': 6.481917673888257e-09}",20,14,10.226362683125819,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.97, 'e': 6.287460143671609e-09}",20,11,18.21585809094855,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.97, 'e': 6.09883633936146e-09}",25,14,18.8666122648797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.97, 'e': 5.9158712491806165e-09}",25,11,26.75571008302195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.97, 'e': 5.738395111705198e-09}",25,8,28.564461808824742,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.97, 'e': 5.566243258354042e-09}",20,10,14.95632172274252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.97, 'e': 5.3992559606034204e-09}",30,18,20.977906147077945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.97, 'e': 5.237278281785318e-09}",25,17,14.740362206872451,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.97, 'e': 5.0801599333317585e-09}",30,20,18.96530862360454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.97, 'e': 4.927755135331805e-09}",20,10,18.913487342689358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.97, 'e': 4.779922481271851e-09}",20,11,18.576652339155203,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.97, 'e': 4.636524806833695e-09}",25,0,35.708185319533186,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
631,False,"{'a': 0.97, 'e': 4.497429062628685e-09}",20,10,22.087870948034727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.97, 'e': 4.362506190749823e-09}",35,23,19.896552828754032,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.97, 'e': 4.2316310050273284e-09}",25,16,18.41496301778849,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.97, 'e': 4.104682074876509e-09}",25,13,23.090434402154237,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.97, 'e': 3.981541612630213e-09}",20,12,14.090564716401785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.97, 'e': 3.862095364251307e-09}",25,20,9.749181626904893,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.97, 'e': 3.746232503323768e-09}",20,6,26.043572796514823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.97, 'e': 3.6338455282240544e-09}",20,4,23.305197220559197,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.97, 'e': 3.524830162377333e-09}",25,17,16.7606071029376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.97, 'e': 3.419085257506013e-09}",25,17,17.679554178857984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.97, 'e': 3.316512699780832e-09}",25,15,18.514887855828306,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.97, 'e': 3.217017318787407e-09}",20,11,18.99310866594197,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.97, 'e': 3.1205067992237847e-09}",25,13,19.665266704511456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.97, 'e': 3.0268915952470712e-09}",20,0,24.795601716206352,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
645,False,"{'a': 0.97, 'e': 2.936084847389659e-09}",20,10,19.456601767846543,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.97, 'e': 2.848002301967969e-09}",30,0,34.40364711966593,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
647,False,"{'a': 0.97, 'e': 2.76256223290893e-09}",20,8,24.41537014388907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.97, 'e': 2.6796853659216622e-09}",20,14,13.211739277438076,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.97, 'e': 2.599294804944012e-09}",25,11,24.896196214441957,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.97, 'e': 2.5213159607956914e-09}",20,0,26.811203270939085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
651,False,"{'a': 0.97, 'e': 2.445676481971821e-09}",25,18,16.00355417241294,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.97, 'e': 2.372306187512666e-09}",20,6,25.194150897162586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.97, 'e': 2.3011370018872862e-09}",25,14,17.69173549432528,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.97, 'e': 2.2321028918306674e-09}",30,15,32.276532841545006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.97, 'e': 2.1651398050757475e-09}",30,12,29.9168135661702,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.97, 'e': 2.100185610923475e-09}",20,2,28.26651384393614,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.97, 'e': 2.0371800425957705e-09}",35,13,41.05900274090225,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.97, 'e': 1.9760646413178975e-09}",20,14,10.245182054117043,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.97, 'e': 1.9167827020783605e-09}",20,0,30.277307965424086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
660,False,"{'a': 0.97, 'e': 1.8592792210160097e-09}",25,3,28.135899706000075,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.97, 'e': 1.8035008443855293e-09}",20,8,20.797012856484912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.97, 'e': 1.7493958190539632e-09}",25,12,24.42993398868453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.97, 'e': 1.6969139444823444e-09}",20,2,29.384953496549148,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.97, 'e': 1.646006526147874e-09}",20,8,20.917614144530802,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.97, 'e': 1.5966263303634378e-09}",30,9,-9.555810079958828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
666,False,"{'a': 0.97, 'e': 1.5487275404525345e-09}",20,16,9.11648470461428,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.97, 'e': 1.5022657142389585e-09}",20,12,14.221235626193002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.97, 'e': 1.4571977428117897e-09}",20,12,15.503594375127646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.97, 'e': 1.413481810527436e-09}",20,2,26.4545296489471,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.97, 'e': 1.3710773562116129e-09}",30,23,11.963903838908518,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.97, 'e': 1.3299450355252645e-09}",20,12,15.59223746470167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.97, 'e': 1.2900466844595065e-09}",30,16,28.351340553584066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.97, 'e': 1.2513452839257211e-09}",30,21,11.152732567285973,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.97, 'e': 1.2138049254079496e-09}",20,14,10.560336763213094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.97, 'e': 1.177390777645711e-09}",25,0,44.848401705289014,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
676,False,"{'a': 0.97, 'e': 1.1420690543163398e-09}",20,8,25.06761199048812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.97, 'e': 1.1078069826868494e-09}",20,16,8.188881395059948,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.97, 'e': 1.074572773206244e-09}",20,12,-26.45862012219078,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
679,False,"{'a': 0.97, 'e': 1.0423355900100566e-09}",20,8,20.875106961453845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.97, 'e': 1.0110655223097548e-09}",30,12,30.62524735912347,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.97, 'e': 9.807335566404621e-10}",25,15,19.70752195922342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.97, 'e': 9.513115499412482e-10}",20,15,7.50851754902793,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.97, 'e': 9.227722034430109e-10}",20,14,10.20195586711644,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.97, 'e': 8.950890373397205e-10}",35,4,51.19940644914623,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.97, 'e': 8.682363662195289e-10}",20,4,-0.06671955788663309,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
686,False,"{'a': 0.97, 'e': 8.42189275232943e-10}",25,9,28.703087510920447,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.97, 'e': 8.169235969759547e-10}",30,8,43.05759859819567,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.97, 'e': 7.92415889066676e-10}",20,14,12.599118717123561,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.97, 'e': 7.686434123946757e-10}",20,13,8.414392060474558,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.97, 'e': 7.455841100228354e-10}",25,14,17.03038889027083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.97, 'e': 7.232165867221503e-10}",20,14,8.284280194812148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.97, 'e': 7.015200891204858e-10}",30,13,26.764495445958442,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.97, 'e': 6.804744864468712e-10}",35,21,26.8553578806847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.97, 'e': 6.60060251853465e-10}",25,18,12.63257796989651,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.97, 'e': 6.402584442978611e-10}",25,18,15.826255553659696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.97, 'e': 6.210506909689252e-10}",20,0,31.275950178627404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
697,False,"{'a': 0.97, 'e': 6.024191702398575e-10}",25,14,0.8567752456423259,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
698,False,"{'a': 0.97, 'e': 5.843465951326617e-10}",35,22,28.1199040134368,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.97, 'e': 5.668161972786818e-10}",25,5,30.62460699565092,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.97, 'e': 5.498117113603213e-10}",25,12,-18.7724708933966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
701,False,"{'a': 0.97, 'e': 5.333173600195117e-10}",25,11,24.688227212058656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.97, 'e': 5.173178392189264e-10}",20,9,22.33996474166355,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.97, 'e': 5.017983040423585e-10}",20,14,11.969489597751355,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.97, 'e': 4.867443549210878e-10}",25,16,11.365447541389651,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.97, 'e': 4.721420242734551e-10}",30,23,13.089761988312572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.97, 'e': 4.5797776354525144e-10}",35,18,31.542957066607983,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.97, 'e': 4.442384306388939e-10}",20,9,21.090359454093882,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.97, 'e': 4.3091127771972705e-10}",25,19,10.885098494435262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.97, 'e': 4.1798393938813524e-10}",20,0,-8.659903602380341,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
710,False,"{'a': 0.97, 'e': 4.054444212064912e-10}",35,21,27.965539830761543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.97, 'e': 3.9328108857029643e-10}",20,15,5.342447569463404,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.97, 'e': 3.8148265591318754e-10}",20,8,15.830126831418871,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.97, 'e': 3.700381762357919e-10}",20,10,18.056145601665612,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.97, 'e': 3.589370309487181e-10}",25,14,14.860261695195694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.97, 'e': 3.4816892002025656e-10}",25,15,20.402548349362966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.97, 'e': 3.3772385241964886e-10}",25,14,20.589940799779875,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.97, 'e': 3.275921368470594e-10}",25,11,25.124625277923492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.97, 'e': 3.177643727416476e-10}",20,10,15.359198837243916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.97, 'e': 3.082314415593982e-10}",25,0,39.6297621578948,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
720,False,"{'a': 0.97, 'e': 2.989844983126162e-10}",30,24,13.177235593809595,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.97, 'e': 2.900149633632377e-10}",20,8,19.865778840129767,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.97, 'e': 2.813145144623406e-10}",20,7,20.74205086773622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.97, 'e': 2.7287507902847037e-10}",25,11,24.889442036608692,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.97, 'e': 2.646888266576162e-10}",25,18,17.104735515611324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.97, 'e': 2.5674816185788776e-10}",25,15,17.89982439576926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.97, 'e': 2.490457170021511e-10}",20,13,14.339366070903022,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
